ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0030323,respiratory tube development,16/829,203/18805,0.07881773399014778,1.7878980551082377,2.4237849484692093,0.018015662535569302,0.3256164191614007,0.3060906718518948,DLG5/ERRFI1/PROX1/ABCA3/MOSMO/ODAD4/LAMA1/SMAD2/CCBE1/EPAS1/HS6ST1/BMPR2/EP300/CELSR1/HIPK2/ZFPM2,16
BP,GO:0051960,regulation of nervous system development,30/829,454/18805,0.06607929515418502,1.4989398617303369,2.311011560603622,0.018267735297929362,0.32785355219116014,0.30819365410894645,DLG5/EPHB2/LRP8/LPAR3/CERS2/PROX1/PARD3/BMAL1/F2/CDON/PLXNC1/RNF10/B2M/SEMA6D/WNT3/SIRT2/RTN4/BMPR2/SHANK3/DLG1/SLIT2/SEMA5A/IL6ST/KIAA0319/OPRM1/SEMA3A/RELN/PTPRD/ANAPC2/SRPX2,30
BP,GO:1902622,regulation of neutrophil migration,6/829,48/18805,0.125,2.835494571773221,2.7343108814667385,0.018273804548359744,0.32785355219116014,0.30819365410894645,MCU/DAPK2/RTN4/IL1R1/DPP4/SLIT2,6
BP,GO:0000380,"alternative mRNA splicing, via spliceosome",8/829,76/18805,0.10526315789473684,2.38778490254587,2.6033197713820093,0.01852709126024785,0.32804592043469705,0.30837448689698227,SFPQ/RBM20/ARGLU1/RBFOX3/CELF4/RBM15B/YTHDC1/ARB2A,8
BP,GO:0050795,regulation of behavior,8/829,76/18805,0.10526315789473684,2.38778490254587,2.6033197713820093,0.01852709126024785,0.32804592043469705,0.30837448689698227,PER3/EPHB2/LEPR/VPS35/CNTNAP4/TTC21B/ARRDC3/RELN,8
BP,GO:0060560,developmental growth involved in morphogenesis,18/829,238/18805,0.07563025210084033,1.715593354350184,2.385831483846472,0.018538817391416308,0.32804592043469705,0.30837448689698227,LPAR3/PRKG1/VCL/SPG11/SEMA6D/SIN3A/WNT3/SPAG9/ITSN2/RTN4/BMPR2/SLIT2/SEMA5A/KIAA0319/CPNE5/SEMA3A/PLXNA4/ANAPC2,18
BP,GO:0090130,tissue migration,10/829,106/18805,0.09433962264150944,2.1399959032250724,2.5275682379866793,0.01855341681147057,0.32804592043469705,0.30837448689698227,PROX1/DOCK1/PLCG2/RTN4/WDPCP/MAP4K4/BMPR2/IQSEC1/CAPN7/RREB1,10
BP,GO:0043484,regulation of RNA splicing,15/829,187/18805,0.08021390374331551,1.819568709159286,2.4187752493872043,0.01869789521682643,0.32940696266466785,0.3096539135661394,TAF5L/RBM20/AHNAK/ARGLU1/CLK3/RBFOX3/CELF4/HNRNPLL/RBM39/DYRK1A/RBM15B/MBNL1/YTHDC1/ARB2A/SRPK1,15
BP,GO:0003179,heart valve morphogenesis,7/829,62/18805,0.11290322580645161,2.561091871279038,2.6439948891018745,0.018902799156377128,0.3294487852968585,0.3096932282838027,TIE1/SMAD2/ROCK2/ACVR1/BMPR2/JAG1/SLIT2,7
BP,GO:0050879,multicellular organismal movement,7/829,62/18805,0.11290322580645161,2.561091871279038,2.6439948891018745,0.018902799156377128,0.3294487852968585,0.3096932282838027,CLN8/VTI1A/ACTN3/VPS35/GIGYF2/HIPK2/DMD,7
BP,GO:0140719,constitutive heterochromatin formation,7/829,62/18805,0.11290322580645161,2.561091871279038,2.6439948891018745,0.018902799156377128,0.3294487852968585,0.3096932282838027,SPOCD1/KMT2A/PPHLN1/PPM1D/TDRD12/SIRT2/EHMT1,7
BP,GO:0022411,cellular component disassembly,30/829,456/18805,0.06578947368421052,1.4923655640911688,2.285702738984361,0.019276597817409483,0.3347679620959369,0.31469343805308303,ZMPSTE24/SVIL/PLXNC1/DIAPH3/BBOF1/TMOD2/TMOD3/IGF1R/PRKCB/MMP15/TAOK1/PRKCA/PIK3C3/ATAD2B/MAP4K4/NCKAP5/DPP4/GIGYF2/MAP1LC3A/MICAL3/IQSEC1/EXOG/SMARCC1/DNASE1L3/SEMA5A/SH3PXD2B/PLIN2/TGFBR1/STX17/MRRF,30
BP,GO:0071772,response to BMP,15/829,188/18805,0.0797872340425532,1.809890152195673,2.3966579178567753,0.01952386641468155,0.3348832392743773,0.3148018025793219,NFIA/HJV/ACVRL1/USP15/CTDSPL2/PCSK6/ZNF423/SMAD2/ACVR1/BMPR2/PPARG/RGMB/HIPK2/TGFBR1/XIAP,15
BP,GO:0071773,cellular response to BMP stimulus,15/829,188/18805,0.0797872340425532,1.809890152195673,2.3966579178567753,0.01952386641468155,0.3348832392743773,0.3148018025793219,NFIA/HJV/ACVRL1/USP15/CTDSPL2/PCSK6/ZNF423/SMAD2/ACVR1/BMPR2/PPARG/RGMB/HIPK2/TGFBR1/XIAP,15
BP,GO:0003177,pulmonary valve development,4/829,24/18805,0.16666666666666666,3.780659429030961,2.92718331992252,0.019711895093523307,0.3348832392743773,0.3148018025793219,SMAD2/BMPR2/JAG1/SLIT2,4
BP,GO:0032528,microvillus organization,4/829,24/18805,0.16666666666666666,3.780659429030961,2.92718331992252,0.019711895093523307,0.3348832392743773,0.3148018025793219,ESPN/GLDN/PLS1/PLD1,4
BP,GO:0048015,phosphatidylinositol-mediated signaling,4/829,24/18805,0.16666666666666666,3.780659429030961,2.92718331992252,0.019711895093523307,0.3348832392743773,0.3148018025793219,PLCE1/PIK3C2G/PLCG2/PIK3C3,4
BP,GO:0086064,cell communication by electrical coupling involved in cardiac conduction,4/829,24/18805,0.16666666666666666,3.780659429030961,2.92718331992252,0.019711895093523307,0.3348832392743773,0.3148018025793219,CACNA1C/RYR2/ATP1B2/PDE4D,4
BP,GO:0071692,protein localization to extracellular region,26/829,383/18805,0.06788511749347259,1.5399030572554306,2.29246461836371,0.019807692414132223,0.3348832392743773,0.3148018025793219,ZBED6/MCU/BRSK2/BMAL1/F2/ANO1/SNX19/LTBP2/RAB27A/RAB11FIP3/PRKCB/VPS35/GNAO1/MYO18A/PRKCA/MYOM1/SMAD2/KCNB1/COMT/AP1B1/PLA2G6/PPARG/OPRM1/PPIA/RAB11FIP1/VPS13A,26
BP,GO:0019934,cGMP-mediated signaling,5/829,36/18805,0.1388888888888889,3.1505495241924675,2.7735499282277147,0.019969471850172907,0.3348832392743773,0.3148018025793219,ATP2B4/PRKG1/PDE3A/CGAS/PDE10A,5
BP,GO:0043369,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",5/829,36/18805,0.1388888888888889,3.1505495241924675,2.7735499282277147,0.019969471850172907,0.3348832392743773,0.3148018025793219,BCL2/IL12RB1/EP300/IL6ST/BRD2,5
BP,GO:0086004,regulation of cardiac muscle cell contraction,5/829,36/18805,0.1388888888888889,3.1505495241924675,2.7735499282277147,0.019969471850172907,0.3348832392743773,0.3148018025793219,CACNA1C/RYR2/DLG1/ANK2/PDE4D,5
BP,GO:1905314,semi-lunar valve development,6/829,49/18805,0.12244897959183673,2.7776273356145835,2.6756204389905087,0.020071804657068253,0.3350387830587577,0.31494801910484604,TIE1/SMAD2/ROCK2/BMPR2/JAG1/SLIT2,6
BP,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,23/829,329/18805,0.06990881458966565,1.5858085143047798,2.30200100323855,0.02017158616470822,0.3350387830587577,0.31494801910484604,HJV/TET1/BCL9L/ACVRL1/USP15/CHST11/CTDSPL2/SIN3A/PCSK6/ZNF423/SMAD2/ACVR1/BMPR2/EP300/PPARG/NPNT/KIAA0319/MAGI2/HIPK2/INTS9/ZC3H3/TGFBR1/XIAP,23
BP,GO:0043087,regulation of GTPase activity,14/829,172/18805,0.08139534883720931,1.846368558363958,2.39462884586251,0.02018471356952352,0.3350387830587577,0.31494801910484604,RGS8/PRKG1/ARHGAP42/NTF3/DOCK9/GNB5/MAP4K4/ITGA6/RALGAPA2/SNX18/LARS1/ADAP1/RABGAP1/VAV2,14
BP,GO:0016055,Wnt signaling pathway,31/829,477/18805,0.0649895178197065,1.474219399999494,2.2528735954974044,0.020477107267840494,0.33657572083383275,0.316392793656998,NPHP4/PTPRU/RNF220/TRABD2B/LGR6/BMAL1/FRMD8/DIXDC1/BCL9L/WIF1/TSC2/VPS35/PLCG2/WNT3/RNF213/PLEKHA4/ATP6V1C2/USP34/LYPD6/TTC21B/CELSR1/WWTR1/SEMA5A/FBXW11/MAGI2/MDFIC/SOX7/UBR5/INVS/DDX3X/XIAP,31
BP,GO:0051893,regulation of focal adhesion assembly,7/829,63/18805,0.1111111111111111,2.520439619353974,2.5958963191791367,0.02048421907533777,0.33657572083383275,0.316392793656998,VCL/ACVRL1/PEAK1/ROCK2/WDPCP/MAP4K4/DLC1,7
BP,GO:0090109,regulation of cell-substrate junction assembly,7/829,63/18805,0.1111111111111111,2.520439619353974,2.5958963191791367,0.02048421907533777,0.33657572083383275,0.316392793656998,VCL/ACVRL1/PEAK1/ROCK2/WDPCP/MAP4K4/DLC1,7
BP,GO:2000146,negative regulation of cell motility,27/829,403/18805,0.06699751861042183,1.5197688027370115,2.2650931968781736,0.020737484670323894,0.3387316908650498,0.31841947989428104,DLG5/CLIC4/PTPRU/TIE1/PODN/CERS2/ATP2B4/PRKG1/TET1/VCL/ACVRL1/STARD13/FRMD5/SEMA6D/SIN3A/ATP1B2/CYGB/PTPRM/BCL2/DPP4/JAG1/PPARG/SLIT2/MCTP1/MAGI2/DLC1/TGFBR1,27
BP,GO:0007596,blood coagulation,18/829,241/18805,0.07468879668049792,1.6942374204786048,2.329360020948186,0.020754257288657763,0.3387316908650498,0.31841947989428104,ITPK1/EPHB2/PRKG1/VCL/F2/VWF/RASA3/RAB27A/ADAMTS18/PLCG2/PRKCA/MERTK/PROC/PRSS56/SCUBE1/IL6ST/PPIA/VAV2,18
BP,GO:0030168,platelet activation,12/829,140/18805,0.08571428571428572,1.9443391349302086,2.4084290972138445,0.021071273632632295,0.342759384424152,0.32220565084565456,PRKG1/VCL/F2/VWF/RASA3/ADAMTS18/PLCG2/PRKCA/MERTK/IL6ST/PPIA/VAV2,12
BP,GO:0043500,muscle adaptation,11/829,124/18805,0.08870967741935484,2.0122864702906726,2.4286787421205216,0.02115844023576757,0.34303384834068357,0.32246365639963304,CACNA1S/ATP2B4/ACTN3/PRKCA/ROCK2/HDAC4/PPARG/IL6ST/JARID2/PI16/MLIP,11
BP,GO:0015803,branched-chain amino acid transport,3/829,14/18805,0.21428571428571427,4.860847837325521,3.1033275295861165,0.021589481191009705,0.3454316990561553,0.3247177188280252,SLC43A2/SLC43A1/LLGL2,3
BP,GO:0038180,nerve growth factor signaling pathway,3/829,14/18805,0.21428571428571427,4.860847837325521,3.1033275295861165,0.021589481191009705,0.3454316990561553,0.3247177188280252,NTF3/KIDINS220/MAGI2,3
BP,GO:0051775,response to redox state,3/829,14/18805,0.21428571428571427,4.860847837325521,3.1033275295861165,0.021589481191009705,0.3454316990561553,0.3247177188280252,RYR2/BMAL1/SIRT2,3
BP,GO:0140718,facultative heterochromatin formation,3/829,14/18805,0.21428571428571427,4.860847837325521,3.1033275295861165,0.021589481191009705,0.3454316990561553,0.3247177188280252,SIRT2/JARID2/EHMT1,3
BP,GO:0030308,negative regulation of cell growth,14/829,174/18805,0.08045977011494253,1.8251459312563258,2.3482436714582784,0.022059973475047828,0.3491166236486523,0.3281816751209721,ACVRL1/SEMA6D/PML/WNT3/SPAG9/BCL2/RTN4/BMPR2/SLIT2/SEMA5A/KIAA0319/PI16/SEMA3A/DDX3X,14
BP,GO:0045785,positive regulation of cell adhesion,32/829,499/18805,0.06412825651302605,1.4546825859197283,2.2106384622896735,0.02219331763083738,0.3491166236486523,0.3281816751209721,PTPRU/ZMIZ1/DOCK1/ZBTB16/FRMD5/B2M/NFAT5/CDH13/SKAP1/PRKCA/LAMA1/IL12RB1/IL4I1/MAP4K4/NCK2/DPP4/ITGA6/PREX1/EP300/SMARCC1/MAGI1/NPNT/MYO10/IL6ST/RREB1/BRD2/LAMA2/UTRN/ARID1B/YWHAG/COL26A1/GCNT1,32
BP,GO:0003230,cardiac atrium development,5/829,37/18805,0.13513513513513514,3.0653995370521305,2.7005473527171713,0.022276971860062333,0.3491166236486523,0.3281816751209721,PROX1/IGF1R/ACVR1/BMPR2/ANK2,5
BP,GO:0010614,negative regulation of cardiac muscle hypertrophy,5/829,37/18805,0.13513513513513514,3.0653995370521305,2.7005473527171713,0.022276971860062333,0.3491166236486523,0.3281816751209721,ATP2B4/PPARG/JARID2/PI16/MLIP,5
BP,GO:0010770,positive regulation of cell morphogenesis,5/829,37/18805,0.13513513513513514,3.0653995370521305,2.7005473527171713,0.022276971860062333,0.3491166236486523,0.3281816751209721,EPHB2/LRP8/RELN/PTPRD/ANAPC2,5
BP,GO:1904385,cellular response to angiotensin,5/829,37/18805,0.13513513513513514,3.0653995370521305,2.7005473527171713,0.022276971860062333,0.3491166236486523,0.3281816751209721,SLC30A10/IGF1R/PRKCA/ROCK2/ARID1B,5
BP,GO:0071375,cellular response to peptide hormone stimulus,25/829,369/18805,0.06775067750677506,1.53685342643535,2.2366159594384034,0.022483808078410206,0.3491166236486523,0.3281816751209721,EPHB2/TIE1/SLC30A10/SORBS1/VWA2/PTPRE/TBC1D4/IGF1R/TSC2/PRKCB/TRIM72/SOCS7/PDK2/PRKCA/SLC27A1/ROCK2/MERTK/TRIB3/PPARG/SMARCC1/SGCB/ARID1B/HDAC9/YWHAG/LEPROTL1,25
BP,GO:0010842,retina layer formation,4/829,25/18805,0.16,3.629433051869723,2.825141370722581,0.022668938311594736,0.3491166236486523,0.3281816751209721,PTPRM/LARGE1/TFAP2A/HIPK2,4
BP,GO:0031365,N-terminal protein amino acid modification,4/829,25/18805,0.16,3.629433051869723,2.825141370722581,0.022668938311594736,0.3491166236486523,0.3281816751209721,NMT1/EP300/NAA50/NTMT1,4
BP,GO:0072540,T-helper 17 cell lineage commitment,4/829,25/18805,0.16,3.629433051869723,2.825141370722581,0.022668938311594736,0.3491166236486523,0.3281816751209721,IL12RB1/EP300/IL6ST/BRD2,4
BP,GO:1901983,regulation of protein acetylation,4/829,25/18805,0.16,3.629433051869723,2.825141370722581,0.022668938311594736,0.3491166236486523,0.3281816751209721,BMAL1/PML/TAOK1/DDX3X,4
BP,GO:0060541,respiratory system development,17/829,226/18805,0.0752212389380531,1.7063153175272479,2.2940217633485127,0.02271798641292281,0.3491166236486523,0.3281816751209721,DLG5/ERRFI1/PROX1/ABCA3/MOSMO/ODAD4/LAMA1/SMAD2/CCBE1/EPAS1/WDPCP/HS6ST1/BMPR2/EP300/CELSR1/HIPK2/ZFPM2,17
BP,GO:0140115,export across plasma membrane,9/829,94/18805,0.09574468085106383,2.171868182634807,2.445963923367531,0.022749812770547426,0.3491166236486523,0.3281816751209721,YWHAE/KCNT2/SLC30A10/ATP12A/ATP1B2/SLC27A1/KCNB1/DLG1/KCNIP1,9
BP,GO:0030336,negative regulation of cell migration,26/829,388/18805,0.06701030927835051,1.5200589456928604,2.2228740033959604,0.022867653195409968,0.3498249140865224,0.3288474925774514,DLG5/CLIC4/PTPRU/TIE1/PODN/CERS2/ATP2B4/PRKG1/TET1/VCL/ACVRL1/STARD13/SEMA6D/SIN3A/ATP1B2/CYGB/PTPRM/BCL2/DPP4/JAG1/PPARG/SLIT2/MCTP1/MAGI2/DLC1/TGFBR1,26
BP,GO:0090398,cellular senescence,10/829,110/18805,0.09090909090909091,2.0621778703805242,2.3993119312277904,0.023395224572059437,0.3567771747239064,0.3353828575165626,ZMPSTE24/YBX1/ZMIZ1/BMAL1/B2M/PML/IGF1R/FZR1/CGAS/MAP3K5,10
BP,GO:0001933,negative regulation of protein phosphorylation,16/829,210/18805,0.0761904761904762,1.7283014532712966,2.2791798117424045,0.023904501116035017,0.3621543116762144,0.34043755183022917,ERRFI1/EPHB2/PARD3/NTF3/TSC2/SRCIN1/SIRT2/TRIB3/PREX1/WWTR1/SLIT2/PDE4D/PPIA/YWHAG/DNAJA1/DMD,16
BP,GO:1902305,regulation of sodium ion transmembrane transport,6/829,51/18805,0.11764705882352941,2.6687007734336197,2.5625506387809756,0.0240200942651563,0.3621543116762144,0.34043755183022917,ATP2B4/ATP1B2/ACTN4/DLG1/UTRN/DMD,6
BP,GO:0007254,JNK cascade,15/829,193/18805,0.07772020725388601,1.7630018062838677,2.2880396989833467,0.02407592222637473,0.3621543116762144,0.34043755183022917,MFHAS1/CRACR2A/IGF1R/MAPK8IP3/TAOK1/MAP4K4/ITCH/MAP1LC3A/MAP3K5/NOD1/SEMA3A/MDFIC/HIPK2/DNAJA1/XIAP,15
BP,GO:0048024,"regulation of mRNA splicing, via spliceosome",10/829,111/18805,0.09009009009009009,2.043599691368087,2.3681007155802156,0.024736146854253106,0.3621543116762144,0.34043755183022917,RBM20/ARGLU1/RBFOX3/CELF4/RBM39/DYRK1A/RBM15B/YTHDC1/ARB2A/SRPK1,10
BP,GO:0006699,bile acid biosynthetic process,5/829,38/18805,0.13157894736842105,2.9847311281823377,2.629976750646019,0.024750579203583617,0.3621543116762144,0.34043755183022917,ERRFI1/PROX1/SLC27A2/OSBPL6/OSBPL3,5
BP,GO:0014808,release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,5/829,38/18805,0.13157894736842105,2.9847311281823377,2.629976750646019,0.024750579203583617,0.3621543116762144,0.34043755183022917,CACNA1C/RYR2/ANK2/PDE4D/DMD,5
BP,GO:0035640,exploration behavior,5/829,38/18805,0.13157894736842105,2.9847311281823377,2.629976750646019,0.024750579203583617,0.3621543116762144,0.34043755183022917,KMT2A/ABTB3/DPP4/COMT/VPS13A,5
BP,GO:1900181,negative regulation of protein localization to nucleus,5/829,38/18805,0.13157894736842105,2.9847311281823377,2.629976750646019,0.024750579203583617,0.3621543116762144,0.34043755183022917,MFHAS1/SIN3A/DCLK2/ILRUN/MDFIC,5
BP,GO:0050817,coagulation,18/829,246/18805,0.07317073170731707,1.659801700550178,2.2369668849438678,0.02489079223953276,0.3621543116762144,0.34043755183022917,ITPK1/EPHB2/PRKG1/VCL/F2/VWF/RASA3/RAB27A/ADAMTS18/PLCG2/PRKCA/MERTK/PROC/PRSS56/SCUBE1/IL6ST/PPIA/VAV2,18
BP,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,30/829,467/18805,0.06423982869379015,1.4572134844230684,2.148608766260046,0.02563890307222338,0.3621543116762144,0.34043755183022917,RYBP/SPSB1/UBR4/FAF1/ANAPC16/BMAL1/PSMA1/RNF10/HERC2/PML/TRIM72/SOCS7/FBXL20/FZR1/SIRT2/UBR3/TRIB3/ITCH/SMARCC1/WWTR1/UBXN7/MAEA/KLHL2/FBXL7/FBXW11/FBXL13/UBXN2B/UBR5/ANAPC2/ASB9,30
BP,GO:0001885,endothelial cell development,7/829,66/18805,0.10606060606060606,2.4058741821106118,2.4569769064459326,0.02577600092172001,0.3621543116762144,0.34043755183022917,CLIC4/VCL/ROCK2/PROC/MAGI1/PDE4D/ZDHHC21,7
BP,GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,7/829,66/18805,0.10606060606060606,2.4058741821106118,2.4569769064459326,0.02577600092172001,0.3621543116762144,0.34043755183022917,BRSK2/ERO1A/PML/BCL2/NCK2/TRIB3/MAP3K5,7
BP,GO:0060562,epithelial tube morphogenesis,23/829,337/18805,0.06824925816023739,1.5481632083272183,2.180573638491252,0.02578491726717064,0.3621543116762144,0.34043755183022917,DLG5/CLIC4/TIE1/PROX1/RYR2/DEAF1/ACVRL1/KDM2B/STARD13/PML/TSC2/HOXB7/LAMA1/MIB1/BCL2/ACVR1/CELSR1/DLG1/SLIT2/NPNT/BRD2/DLC1/PRKX,23
BP,GO:0009081,branched-chain amino acid metabolic process,4/829,26/18805,0.15384615384615385,3.4898394729516564,2.728209065117431,0.02588159872042377,0.3621543116762144,0.34043755183022917,PCCA/IVD/HIBCH/MCCC1,4
BP,GO:0032878,regulation of establishment or maintenance of cell polarity,4/829,26/18805,0.15384615384615385,3.4898394729516564,2.728209065117431,0.02588159872042377,0.3621543116762144,0.34043755183022917,LLGL1/LLGL2/ROCK2/WDPCP,4
BP,GO:0048596,embryonic camera-type eye morphogenesis,4/829,26/18805,0.15384615384615385,3.4898394729516564,2.728209065117431,0.02588159872042377,0.3621543116762144,0.34043755183022917,PROX1/KDM2B/TFAP2A/HIPK2,4
BP,GO:0051953,negative regulation of amine transport,4/829,26/18805,0.15384615384615385,3.4898394729516564,2.728209065117431,0.02588159872042377,0.3621543116762144,0.34043755183022917,SLC43A2/PRKG1/SLC43A1/GRM7,4
BP,GO:1901385,regulation of voltage-gated calcium channel activity,4/829,26/18805,0.15384615384615385,3.4898394729516564,2.728209065117431,0.02588159872042377,0.3621543116762144,0.34043755183022917,NOS1AP/AHNAK/GNB5/DMD,4
BP,GO:0007043,cell-cell junction assembly,13/829,161/18805,0.08074534161490683,1.8316238227603414,2.275758478411386,0.02605541574775967,0.3621543116762144,0.34043755183022917,DLG5/NPHP4/EPHB2/PARD3/VCL/ACVRL1/CDH13/PRKCA/ROCK2/ABI2/CLDN16/DLG1/ANK2,13
BP,GO:0002517,T cell tolerance induction,3/829,15/18805,0.2,4.536791314837153,2.9427104515161906,0.02612032505065601,0.3621543116762144,0.34043755183022917,ITCH/AIRE/IDO1,3
BP,GO:0006999,nuclear pore organization,3/829,15/18805,0.2,4.536791314837153,2.9427104515161906,0.02612032505065601,0.3621543116762144,0.34043755183022917,NUP133/SEH1L/RTN4,3
BP,GO:0017014,protein nitrosylation,3/829,15/18805,0.2,4.536791314837153,2.9427104515161906,0.02612032505065601,0.3621543116762144,0.34043755183022917,NOS1AP/ATP2B4/DMD,3
BP,GO:0018119,peptidyl-cysteine S-nitrosylation,3/829,15/18805,0.2,4.536791314837153,2.9427104515161906,0.02612032505065601,0.3621543116762144,0.34043755183022917,NOS1AP/ATP2B4/DMD,3
BP,GO:0033599,regulation of mammary gland epithelial cell proliferation,3/829,15/18805,0.2,4.536791314837153,2.9427104515161906,0.02612032505065601,0.3621543116762144,0.34043755183022917,DEAF1/RTN4/RREB1,3
BP,GO:0034333,adherens junction assembly,3/829,15/18805,0.2,4.536791314837153,2.9427104515161906,0.02612032505065601,0.3621543116762144,0.34043755183022917,DLG5/VCL/ABI2,3
BP,GO:0043201,response to L-leucine,3/829,15/18805,0.2,4.536791314837153,2.9427104515161906,0.02612032505065601,0.3621543116762144,0.34043755183022917,RPTOR/EP300/LARS1,3
BP,GO:0045019,negative regulation of nitric oxide biosynthetic process,3/829,15/18805,0.2,4.536791314837153,2.9427104515161906,0.02612032505065601,0.3621543116762144,0.34043755183022917,ATP2B4/ROCK2/OPRM1,3
BP,GO:0045176,apical protein localization,3/829,15/18805,0.2,4.536791314837153,2.9427104515161906,0.02612032505065601,0.3621543116762144,0.34043755183022917,DLG5/INSC/CELSR1,3
BP,GO:1904406,negative regulation of nitric oxide metabolic process,3/829,15/18805,0.2,4.536791314837153,2.9427104515161906,0.02612032505065601,0.3621543116762144,0.34043755183022917,ATP2B4/ROCK2/OPRM1,3
BP,GO:2000328,regulation of T-helper 17 cell lineage commitment,3/829,15/18805,0.2,4.536791314837153,2.9427104515161906,0.02612032505065601,0.3621543116762144,0.34043755183022917,IL12RB1/EP300/BRD2,3
BP,GO:0003197,endocardial cushion development,6/829,52/18805,0.11538461538461539,2.6173796047137423,2.5080380105484177,0.026176040554604596,0.3621543116762144,0.34043755183022917,ACVRL1/SMAD2/ACVR1/BMPR2/JAG1/TGFBR1,6
BP,GO:0010171,body morphogenesis,6/829,52/18805,0.11538461538461539,2.6173796047137423,2.5080380105484177,0.026176040554604596,0.3621543116762144,0.34043755183022917,ARID5B/PLEKHA1/CDON/ANKRD11/WNT3/EP300,6
BP,GO:0051223,regulation of protein transport,29/829,449/18805,0.0645879732739421,1.4651107809607733,2.1421328887715396,0.02619681803723436,0.3621543116762144,0.34043755183022917,YWHAE/ZBED6/PTPN14/MCU/BRSK2/BMAL1/F2/ANO1/CTDSPL2/RAB11FIP3/PRKCB/VPS35/GNAO1/MYO18A/PRKCA/CEP131/MYOM1/KCNB1/PLA2G6/EP300/EDEM1/PPARG/OPRM1/PPIA/MDFIC/RAB11FIP1/UBR5/DNAJA1/ANP32B,29
BP,GO:0030522,intracellular receptor signaling pathway,26/829,393/18805,0.06615776081424936,1.500719773355801,2.154251434802083,0.026283699753597612,0.3623289683546789,0.3406017351358263,YWHAE/ERRFI1/SRARP/PUM1/ZMIZ1/BMAL1/USP15/PML/PLCG2/RIOK3/SAFB/ACTN4/SIRT2/MARK4/RTN4/ITCH/EP300/PPARG/NR2C2/PLPP1/CGAS/NOD1/UBR5/DNAJA1/DDX3X/XIAP,26
BP,GO:0031333,negative regulation of protein-containing complex assembly,12/829,145/18805,0.08275862068965517,1.8772929578636497,2.277344232591079,0.026842079230889923,0.36826944735838435,0.3461859904201551,SVIL/SSH3/TMOD2/TMOD3/VPS35/SSH2/RIOK3/SIRT2/DYRK1A/EP300/SLIT2/DDX3X,12
BP,GO:0046330,positive regulation of JNK cascade,9/829,97/18805,0.09278350515463918,2.104697001728576,2.342454795323706,0.027248541472050667,0.36826944735838435,0.3461859904201551,MFHAS1/CRACR2A/MAPK8IP3/TAOK1/MAP3K5/NOD1/SEMA3A/HIPK2/XIAP,9
