"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change"
"ENSG00000105671.12",749.352628102277,-1.23919096743188,0.304919603271742,-4.06399245616074,4.82403855624869e-05,0.0116474153869936,"Down"
"ENSG00000104419.17",2679.18696008869,0.600658440338,0.147858449978232,4.06238832090035,4.85731875344563e-05,0.0116474153869936,"Stable"
"ENSG00000138185.20",232.218011316624,0.855474442823465,0.213524923807999,4.00643834718192,6.16412054493079e-05,0.0145636412757144,"Stable"
"ENSG00000268573.1",50.3331777775901,-1.02611715142247,0.256966777739838,-3.99318993858943,6.5190306912349e-05,0.0151789488529536,"Down"
"ENSG00000131469.15",11422.6534690144,-0.699283435816617,0.175419613569747,-3.98634691746475,6.70983846168137e-05,0.0154000378179104,"Stable"
"ENSG00000048707.15",3078.79582403398,-0.199425606940821,0.0502458991155251,-3.96899270291299,7.2177091825052e-05,0.0163323543276237,"Stable"
"ENSG00000132294.15",2517.1393348227,-0.446245478524386,0.112875154153987,-3.95344291548524,7.70346488133883e-05,0.0171894259421652,"Stable"
"ENSG00000251022.6",429.986442204663,1.08400144782672,0.274648131463216,3.94687355800161,7.91783442321342e-05,0.0173958424886622,"Up"
"ENSG00000198792.13",3688.28641632398,0.581862681945352,0.147530165798475,3.94402513408797,8.01252548338731e-05,0.0173958424886622,"Stable"
"ENSG00000116830.12",550.52746825314,0.688573091762102,0.175815619451608,3.91645005096733,8.9862423576776e-05,0.0192497292957931,"Stable"
"ENSG00000163320.12",3949.81074584824,-0.247254670436936,0.0632152290425974,-3.9113149502365,9.17949747929936e-05,0.0194049745397926,"Stable"
"ENSG00000173068.19",690.363480612203,1.15035030313058,0.294421436958528,3.90715538587843,9.33890994322907e-05,0.0194855749542751,"Up"
"ENSG00000171862.15",2529.91435630607,-1.00734910262285,0.258535878267776,-3.89636095915283,9.76488240715284e-05,0.020113153942733,"Down"
"ENSG00000109270.13",782.067225952543,0.398148317071562,0.102463003432321,3.88577636546198,0.00010200337628853,0.0204554831708789,"Stable"
"ENSG00000164068.16",1238.70422379251,-0.336206481848584,0.0865443177447249,-3.88478978874471,0.000102418465428778,0.0204554831708789,"Stable"
"ENSG00000101608.13",12701.485575273,0.39348760146138,0.101400620854104,3.88052457812397,0.000104231410721651,0.0204554831708789,"Stable"
"ENSG00000037241.7",472.076686240879,-0.727648528032063,0.187532339024104,-3.88012292609722,0.000104403686045815,0.0204554831708789,"Stable"
"ENSG00000197872.11",1473.76365707671,0.95749395427683,0.248784106993082,3.84869421865221,0.000118749127371321,0.0229858250644294,"Stable"
"ENSG00000082153.18",9185.45305110469,-0.578761558746341,0.150658041306196,-3.84155770066114,0.000122255988377774,0.0233829132056823,"Stable"
"ENSG00000174917.9",534.447376794068,0.449461528682032,0.117397802885541,3.8285344157611,0.000128908607040489,0.0243652433024999,"Stable"
"ENSG00000021574.14",872.729186173727,-0.618969661129067,0.162018612838305,-3.82036144048956,0.00013325625016044,0.0248941269195073,"Stable"
"ENSG00000148484.18",4190.22151554703,0.264889900319025,0.069465077720061,3.8132815655445,0.00013713372960547,0.0253240287338101,"Stable"
"ENSG00000169684.13",82.7705563909644,0.87334915733437,0.229455644236133,3.80617857643809,0.000141130499164466,0.0257659386315489,"Stable"
"ENSG00000173171.15",572.692184336255,-0.535364107783749,0.140969178723151,-3.79773871588731,0.000146022125695174,0.0263594547350411,"Stable"
"ENSG00000155961.5",35.3406572249049,2.47277282184051,0.658321612285218,3.7561774909027,0.000172528355290598,0.03048899047706,"Up"
"ENSG00000095139.15",6874.32719124289,-0.190636837496096,0.0507561257563895,-3.75593752783816,0.000172693771530715,0.03048899047706,"Stable"
"ENSG00000168958.21",1033.47780514626,-0.699193457361459,0.190197113618919,-3.67615177779391,0.00023677868298544,0.0413487643570008,"Stable"
"ENSG00000144597.14",854.601854751938,-0.936783840840888,0.256507470879808,-3.65207234560368,0.000260132572235759,0.0445219565040459,"Stable"
"ENSG00000188827.12",318.913168553023,-0.611450609698286,0.167441908266691,-3.65171787653308,0.000260491965105211,0.0445219565040459,"Stable"
"ENSG00000176014.13",14198.0838871299,0.506129459234254,0.139099018587167,3.63862710445427,0.000274095340833595,0.0463538499561319,"Stable"
"ENSG00000178209.17",16714.655634729,0.277155309197175,0.0762783138630341,3.63347451144289,0.000279630081942129,0.0467972593383566,"Stable"
"ENSG00000258702.5",3.63171266814651,4.76271001411845,1.31221112906599,3.62953027041348,0.000283937434961133,NA,"Up"
"ENSG00000243678.12",9401.56984722722,0.225506123236213,0.0622663192382377,3.62163888913045,0.000292742568018663,0.0484866195648231,"Stable"
"ENSG00000143217.9",11.0369067338584,3.55948621944031,0.988376781302942,3.60134544515297,0.000316574601051171,0.0516227551614512,"Up"
"ENSG00000185515.16",692.767234767332,-0.935997138933694,0.259992502630809,-3.60009280830231,0.00031810362012845,0.0516227551614512,"Stable"
